,Date,Open,High,Low,Close,Adj Close,Volume,dateFormatted,MoneyFlowVolume,accumulation_distribution_indicator,Aroon_up,Aroon_down,Aroon_oscillator,Adj Open,Adj High,Adj Low,adx_pos_directional_indicator,adx_neg_directional_indicator,avg. Directional index,avg.True Range,upper_Bollinger_Bands,lower_Bollinger_Bands,simple_moving_avg_20,Chaikin money flow,chaikin_oscillator,Commodity Channel Index,Coppock Curve,Ease of Movement,Ease of Movement MA,ForceIndex,mass_index,Moving Average Convergence/Divergence,Moving Average Convergence/Divergence_signal,Moving Average Convergence/Divergence_hist,money flow index,PercentagePriceOscillator,PercentagePriceOscillator_hist,PercentagePriceOscillator_signal,PercentageVolumeOscillator,PercentageVolumeOscillator_hist,PercentageVolumeOscillator_signal,Know Sure Thing,KST_signal,Rate of change,Relative Strength Index,volatility/sd,%K-FAST Stochastic indicator,%D- slow stochastic indicator,Trix,ulcer_index,UltimateOscillator,VortexIndicator_diff,VortexIndicator_neg,VortexIndicator_pos,WilliamsR
32,2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,19oct2014,-1030834.0176204266,-33716485.0259498,0.0,44.0,-44.0,391.2539978027344,393.9389953613281,386.4570007324219,23.066697450415987,24.93037823299014,31.42715091086148,21.62542942592076,417.16587742240614,320.28612453071884,368.7260009765625,0.10109277383724542,20048132.200937927,67.86244343957884,21.25023426302771,396.39101027414966,335.85307687880874,358896064.2803955,23.699969755327153,-3.461426374206667,-9.661907932453794,6.200481558247127,74.31078975851443,-0.8987208233989331,,,-16.03012172289953,,,,,15.871814321049339,51.86273342531346,,79.70275434996704,80.10919052179615,,13.29,59.063963352484464,0.49313310167650315,0.8247829867804811,1.3179160884569843,-20.297245650032966
33,2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,20oct2014,-3671831.32539443,-37388316.35134423,0.0,40.0,-40.0,389.2309875488281,390.0840148925781,378.25201416015625,22.135948758132194,26.72255178033941,29.852891781199116,19.429571969168528,416.67019065557173,320.37191139520957,368.52105102539065,0.07268619315049853,18973319.85778611,36.91883794852126,22.73679668449311,-434.5378490233283,272.8754235271188,1023478224.7009277,23.615795860808493,-3.1128015055059564,-8.352086647064226,5.23928514155827,67.27568142183361,-0.8085627545960776,1.1921116531965141,-2.0006744077925918,-17.8794979733854,-12.257673397824172,-5.621824575561229,,,8.473111172560156,48.92579460703156,,68.36849264929745,77.17416303721154,,11.32,54.760670899634235,0.4435140303510856,0.8314056828208907,1.2749197131719763,-31.631507350702552
34,2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,21oct2014,-636650.1564377156,-38024966.507781945,0.0,36.0,-36.0,382.4209899902344,392.64599609375,380.8340148925781,22.11739432572036,25.611507421715206,28.243453010905217,18.932926722935267,417.01849284150745,320.3096107961879,368.66405181884767,0.09015582448583559,17703526.6336174,41.555208981047095,23.762331742747495,214.1132078553557,271.77567886226126,800197148.9746094,23.566291602455532,-2.5146158028464924,-7.184592478220679,4.669976675374187,64.90517901704767,-0.6529937146444257,1.0781445545185329,-1.7311382691629587,-20.051955720797473,-11.544104916188996,-8.507850804608477,,,5.876021179195483,50.549489703659624,,70.15384093161117,72.74169597695855,,9.33,53.760658955402455,0.42915033968037375,0.7951075572003881,1.2242578968807618,-29.846159068388832
35,2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,22oct2014,-8296299.572647511,-46321266.08042946,68.0,32.0,36.0,386.1180114746094,388.57598876953125,382.2489929199219,21.59936547211222,25.01164020257273,26.74897415277517,17.443710327148438,417.7822646361012,320.3544388551097,369.06835174560547,0.10015587371074484,15135390.250084385,21.311364323533507,22.73641913208601,-72.14984298110788,227.92604642789794,546803243.6676025,23.533441103113336,-2.281900513390724,-6.204054085254688,3.922153571863964,57.863374120704755,-0.5927827044761297,0.9106844517494633,-1.503467156225593,-22.670508167083646,-11.330125889980135,-11.340382277103512,,,5.972966485207548,49.0017842095861,,55.41389036153309,64.6454079808139,,7.15,51.50859044819629,0.36555533714713595,0.8561823877199873,1.2217377248671233,-44.58610963846691
36,2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,23oct2014,-22812265.108120162,-69133531.18854962,64.0,28.0,36.0,382.9620056152344,385.0480041503906,356.4469909667969,19.388635097803597,31.685166803060973,26.558047869459237,16.983854021344865,417.7751757332926,320.252027635848,369.0136016845703,0.1050087034145778,9471318.59847857,-109.83497106208536,17.533114207941278,-1585.3469843934793,41.5837592225943,144904170.01342773,23.513804021838272,-4.0472099668116925,-5.77268526156609,1.7254752947543972,41.722073688394225,-1.0567624127674824,0.3573637947664885,-1.414126207533971,-19.437750070009415,-6.477894234324722,-12.959855835684692,,,-1.071495897762549,39.37713065155935,,9.285742491536027,44.95115792822676,,6.28,44.3823089003454,0.04660716584501057,0.9864072807669299,1.0330144466119404,-90.71425750846397
37,2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,24oct2014,-1355265.1486210434,-70488796.33717066,60.0,24.0,36.0,358.59100341796875,364.3450012207031,353.30499267578125,18.597375274463946,31.553550528621845,26.50635652524021,16.193570818219865,415.7995023385487,325.1756014212169,370.4875518798828,0.16797151741403452,5184392.728375226,-157.94693535543914,12.24706739526953,-844.5209943417204,-14.430920953330558,-104128057.89489746,23.514063675878702,-5.389907992150256,-5.696129807682923,0.30622181553266703,45.83268012062316,-1.4140911198727983,2.8070128938129102e-05,-1.4141191900017365,-20.489350088306114,-6.023595402097136,-14.465754686208978,,,-5.337224351502794,39.34327543047999,,8.631185384091957,24.443606079053694,,6.19,42.437186587052075,-0.04578538782605557,1.0432798798949983,0.9974944920689427,-91.36881461590805
38,2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,25oct2014,-8747847.455936866,-79236643.79310752,56.0,20.0,36.0,358.6109924316406,359.8609924316406,342.87701416015625,17.419594100438278,33.44367259211422,26.863347202271587,16.603853498186385,412.239296857085,331.4119055354932,371.8256011962891,0.1454161069656274,773979.8526845723,-188.5070307469405,5.871184524952761,-698.5653519996232,-49.62513197684173,-259060385.7421875,23.52096832758143,-7.263852347005582,-6.009674315547455,-1.2541780314581263,45.175531927471944,-1.9183706437134893,-0.4034011629694021,-1.5149694807440872,-20.278524943389797,-4.650216205744655,-15.628308737645142,,,-11.050578413996435,35.698995046522455,,6.384654338604584,8.10052740474419,,6.56,36.71137500285493,-0.08777648987777542,1.0276184313325458,0.9398419414547704,-93.61534566139542
39,2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,26oct2014,4612220.761322334,-74624423.03178519,52.0,16.0,36.0,347.48699951171875,359.22100830078125,343.9309997558594,16.41190855743074,31.509029041762886,27.194838545229292,16.032496861049108,409.4120253401366,336.70167705244154,373.0568511962891,0.12914349329599348,-1523119.4115832224,-139.49254199335527,0.42557233255528243,28.077560146689333,-106.54372516964203,-85614651.26037598,23.536298934679245,-8.056316445435016,-6.4190027415249675,-1.6373137039100483,43.82420683134454,-2.137671706493357,-0.4981617805994156,-1.6395099258939412,-22.572158422906412,-5.5550797482090175,-17.017078674697395,,,-11.51644814272668,39.734720342210075,,17.1851594988484,10.733666407181646,,6.81,39.19241064566337,-0.144461137684332,1.0859949911216136,0.9415338534372816,-82.8148405011516
40,2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,27oct2014,-3638179.3145908853,-78262602.34637608,48.0,12.0,36.0,354.7770080566406,358.6319885253906,349.8089904785156,15.842398917228879,30.415634222391947,27.50265193511859,14.639210292271205,407.3233399860052,340.4705626018855,373.89695129394534,0.06445673143188126,-3624717.7995322123,-104.79006515062146,-4.490141237010719,179.02470780980292,-181.50095889265725,-333123448.18115234,23.58290991563738,-8.722191826481492,-6.879640558516273,-1.8425512679652183,38.47879549274568,-2.3252716818892156,-0.5486094047962193,-1.7766622770929963,-23.677568852211316,-5.328392142011136,-18.34917671020018,,,-10.584309336435393,39.11848560875985,,14.693192309431936,12.754335382294974,,7.49,37.70832539672425,-0.28144588697017026,1.1838702861489983,0.902424399178828,-85.30680769056806
41,2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,28oct2014,2763533.094819339,-75499069.25155674,44.0,8.0,36.0,353.2149963378906,359.9840087890625,352.6789855957031,15.922402264567076,29.50279304271866,27.673617065590793,13.640712193080358,407.00061845805976,341.2610850331512,374.13085174560547,-0.03164335056152496,-4538098.341699131,-76.23879138724547,-8.724799643564054,196.548508770831,-237.21555614536263,-257313401.94458008,23.615271956553784,-8.775226082906784,-7.258757663394375,-1.5164684195124085,28.942152368335698,-2.347516437854273,-0.4566833286090213,-1.8908331092452517,-26.701843863570467,-6.6821337226962285,-20.01971014087424,,,-6.518781118885861,41.716909740503965,,24.83741091537346,18.905254241217932,,8.03,38.13275716114258,-0.47315820626862504,1.2707964454694565,0.7976382392008314,-75.16258908462653
42,2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,29oct2014,-17791447.619183313,-93290516.87074006,40.0,4.0,36.0,357.0889892578125,357.8330078125,335.3429870605469,14.481408529614322,33.808856944261926,28.555750675295535,14.285642351422991,409.6259520965242,335.6922516388273,372.65910186767576,-0.08109473040392207,-7859452.20164521,-116.07490358806281,-14.114336668919528,-1204.5024196844201,-300.36416375431145,-1187601112.286377,23.59248508378402,-10.473914805901813,-7.901789091895862,-2.572125714005951,30.335806141533936,-2.8233252584935578,-0.7459937193986446,-2.077331539094913,-24.494867374847487,-3.5801257871785985,-20.91474158766889,,,-12.551397687885357,34.230629905081344,,0.39079837410180573,13.3071338663024,,8.97,33.44414838151032,-0.48908739317077254,1.2219710273809667,0.7328836342101942,-99.6092016258982
43,2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,30oct2014,8810855.210199624,-84479661.66054043,36.0,0.0,36.0,335.7090148925781,350.9129943847656,335.0719909667969,13.551142969468252,31.746917588379333,29.38526795965031,13.578785487583705,410.51621864992126,333.1762831811334,371.8462509155273,-0.03413836917017089,-8552715.712700933,-97.39406340073533,-16.907146218312185,-188.73547597493499,-248.74342880142757,-1492840887.6708984,23.50832783705635,-10.910530305563611,-8.503537334629414,-2.4069929709341977,43.66981202532892,-2.95617225465441,-0.7030725724475975,-2.2530996822068126,-17.42472843669693,2.7920105207775663,-20.216738957474497,,,-11.78641920090411,39.40230735010838,,17.030592747821373,14.086267345765547,-0.17205335810978845,9.5,41.168151366216556,-0.4518183839423241,1.2519371774815609,0.8001187935392368,-82.96940725217863
44,2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,31oct2014,-9832163.603996977,-94311825.26453741,32.0,0.0,32.0,345.0090026855469,348.0450134277344,337.1419982910156,12.935230603356429,30.303989920014317,30.155534009408317,13.636930193219866,411.96011169415505,329.3345904542825,370.64735107421876,-0.06546276363430585,-10381055.240517333,-94.17365562346943,-19.368886802440244,-34.67533357747516,-222.0516056741363,-554945585.2294922,23.285763857479186,-11.68539792033937,-9.139909451771405,-2.5454884685679637,44.18595379531483,-3.185784717551696,-0.7461480282759063,-2.4396366892757895,-18.972569332862037,0.9953356996899707,-19.967905032552007,-54.5215867732059,,-13.14991731456963,37.140155061209946,,5.4072887473094084,7.6095599564108625,-0.20852867226674268,10.1,37.91643762579946,-0.3964025397184674,1.1960693858936962,0.7996668461752288,-94.59271125269059
45,2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,01nov2014,-8637476.800120354,-102949302.06465776,28.0,0.0,28.0,338.6499938964844,340.52899169921875,321.05499267578125,11.895284036782169,34.50901526478755,31.482422604405574,13.871717180524554,413.7090583790694,322.3056419383134,368.0073501586914,-0.13297118452316467,-12753584.887173027,-129.4412966591938,-22.647622145360803,-1378.065057210911,-387.63887959501227,-967427739.5874023,22.982064253874483,-13.16221730479657,-9.944371022376439,-3.2178462824201315,37.900471320073045,-3.618405089190927,-0.9430147199321102,-2.675390369258817,-18.336669523946863,1.3049884068841173,-19.64165793083098,-66.00695107536696,,-14.913609455192143,33.42343004420823,,6.44037109815795,9.62608419776291,-0.250246879555874,10.99,36.55983247925292,-0.5795194225729209,1.2812969166573167,0.7017774940843958,-93.55962890184205
46,2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,02nov2014,2152954.3195296284,-100796347.74512814,24.0,100.0,-76.0,326.07501220703125,329.04998779296875,320.6260070800781,11.465856151698341,33.44705654591005,32.729522975803164,13.939001900809151,412.870114086227,316.692385913773,364.78125,-0.1904079728109774,-13738400.892258525,-134.72906655641927,-24.855416239308926,-582.9678315276428,-457.5930825808546,-563967185.9753418,22.76216035745718,-14.157864914813445,-10.78706980086384,-3.3707951139496046,34.7235311175954,-3.9223614481075275,-0.9975768630789683,-2.924784585028559,-21.277019067692294,-1.3082889094890504,-19.968730158203243,-75.04151471264163,,-15.67578934102484,33.50073192646373,,7.3118467290210685,6.386502191496142,-0.2932947552793235,11.81,34.86037613739164,-0.6698573549799085,1.3325151359479055,0.662657780967997,-92.68815327097893
47,2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,03nov2014,-6648269.655859063,-107444617.40098721,20.0,96.0,-76.0,325.5690002441406,334.00201416015625,325.4809875488281,13.230959808805856,32.181501695958836,33.37240187632012,13.702503749302455,408.7970014271592,313.4338976206924,361.1154495239258,-0.21909106977746623,-15146960.03843449,-105.65599253088428,-25.127020316150535,322.685122703403,-403.5057274575166,-802703468.9025879,22.520270366734067,-14.644007332375054,-11.558457307166083,-3.0855500252089705,41.22498105624262,-4.0850435294198295,-0.9282071555130162,-3.1568363739068133,-21.591951864575222,-1.2985773650975823,-20.29337449947764,-85.58437015338714,,-14.512030397311227,34.501636383038644,,9.619521761256907,7.790579862811975,-0.3341258077983359,12.47,33.783099755581084,-0.5674303310615839,1.2923449077966438,0.7249145767350599,-90.3804782387431
48,2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,04nov2014,9688187.694441149,-97756429.70654605,16.0,92.0,-76.0,327.1610107421875,331.7669982910156,325.0769958496094,12.820796220853067,31.3710684366467,33.98699229845243,13.336648123604911,404.6878816987418,311.1149167631723,357.90139923095705,-0.18557782918598784,-14227948.278104618,-93.27538653602879,-25.000485324183046,-56.385829501497206,-422.8270872687204,-819612341.8121338,22.230560633354624,-14.623632999419954,-12.171492445616858,-2.452140553803096,40.96717935034733,-4.1030881344465575,-0.7570014084317953,-3.346086726014762,-20.379870166911108,-0.06919653394677638,-20.31067363296433,-91.66850588826057,,-7.791200864260434,36.32929781141183,,14.519499592425172,10.483622694234382,-0.36969765653783465,13.0,34.27377791803569,-0.624680503166447,1.326056427578375,0.7013759244119281,-85.48050040757482
49,2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,05nov2014,7685675.880816177,-90070753.82572988,12.0,88.0,-76.0,330.6830139160156,343.3689880371094,330.6830139160156,17.486807889461776,29.476893783020923,33.38295987774345,13.80450439453125,401.71392196215777,309.78187576733444,355.7478988647461,-0.14076609818698577,-12060099.314333245,-38.96790036580592,-23.2207679125528,550.785029633233,-378.331739224839,-931190681.7382812,21.946138521047555,-13.723549983467308,-12.481903953186949,-1.241646030280359,48.35710212832334,-3.864131715800481,-0.41443599182857493,-3.449695723971906,-17.237000311268144,2.458938657356949,-19.695938968625093,-97.4120618988023,,-5.26280783178759,41.69911034492134,,29.275691858757547,17.80490440414654,-0.3949046995216006,13.32,42.972827025762406,-0.5007318986540645,1.232925996598053,0.7321940979439885,-70.72430814124246
50,2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,06nov2014,9293807.488583708,-80776946.33714616,8.0,84.0,-76.0,339.4580078125,352.96600341796875,338.42401123046875,20.805197868902926,27.46042107041663,31.98337311308928,12.800288609095983,398.1150625274717,309.93393649596584,354.0244995117188,-0.1372879211685392,-8835445.671508223,30.882052109915524,-19.75269879522373,670.6635238655375,-217.18813149205204,-636616438.0493164,21.740626701976268,-12.079876249869756,-12.401498412523512,0.32162216265375676,59.082970733421575,-3.405487323313284,0.03536672052689793,-3.440854043840182,-15.046728235605919,3.7193685864153387,-18.766096822021257,-99.02750638907415,,0.5813939182605443,46.95054893468285,,65.56418332188548,36.45312492435607,-0.40619000277802525,13.28,46.1540486768422,-0.2795973814056093,1.1779591080485232,0.8983617266429139,-34.43581667811451
51,2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,07nov2014,-14870492.909867803,-95647439.24701397,4.0,80.0,-76.0,349.8179931640625,352.73199462890625,341.7760009765625,19.711152817137144,26.016409916050314,30.68375683162469,12.794287545340401,392.22164138491996,310.9246598846113,351.5731506347656,-0.20262247776593498,-8792260.38770701,31.25772306120859,-17.137789417801294,101.46184426157188,-149.61792873467402,-269380593.0358887,21.56285644786979,-11.202868324687984,-12.161772394956408,0.9589040702684244,58.90378024317189,-3.166381415526593,0.21957810265087163,-3.3859595181774647,-14.054640398978114,3.769165138434518,-17.823805537412632,-98.0170474250834,,-3.4645792317108035,43.96036092592337,,55.36104608651894,50.06697375572065,-0.41047953385201075,13.03,44.96879468642739,-0.12919827478253765,1.0637672813513466,0.9345690065688089,-44.63895391348107
52,2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,08nov2014,3132123.351351013,-92515315.89566296,0.0,76.0,-76.0,342.15399169921875,347.0320129394531,342.15399169921875,19.22638085325295,25.376567779711408,29.47697028455043,11.929576328822545,385.9229134184838,312.8175895112037,349.37025146484376,-0.18764264633381947,-8065869.572087243,29.29669199999097,-14.064758600998424,-152.0758960922517,-110.58296759843317,-109740491.94519043,21.3699698389122,-10.142946392960823,-11.758007194557292,1.615060801596469,61.6877898197978,-2.871806417869444,0.41132248024641704,-3.283128898115861,-17.09255961401566,0.5849967387175816,-17.67755635273324,-92.11207885668608,-84.37684701916757,-2.124997319902645,45.6252970676603,,63.168856222808245,61.36469521040422,-0.4074654366761734,12.75,50.27481496972062,-0.0811428765638712,1.075670092204658,0.9945272156407868,-36.83114377719176
53,2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,09nov2014,23300905.932896312,-69214409.96276665,0.0,72.0,-72.0,345.3760070800781,363.6260070800781,344.2550048828125,25.54906702336539,22.96155288913102,27.752466173999927,12.221075875418526,382.10756678370717,314.674836780746,348.3912017822266,-0.09910287842919567,-3692311.212401688,122.81684671552091,-8.804593631916266,748.0521613910383,-59.156210366693976,387120438.5498047,21.161974115304204,-7.778905526463461,-10.962186860938527,3.1832813344750654,64.02167324504984,-2.197824239805479,0.8682437266483061,-3.066067966453785,-11.855946829407866,4.657287618660302,-16.513234448068168,-83.07785319566567,-87.54976551055199,1.5787784486774548,54.12697106210929,,99.15814067042152,72.56268099324957,-0.38935738089972,12.24,56.99449546066579,0.027639628192064003,0.9731376917592848,1.0007773199513488,-0.8418593295784884
54,2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,10nov2014,2595904.791903957,-66618505.17086269,0.0,68.0,-68.0,362.2650146484375,374.8160095214844,357.5610046386719,28.836862394089753,21.04069720872255,26.886619070474747,12.823362077985491,377.4092476162179,317.4180564609306,347.41365203857424,-0.08474590995419731,-215291.0489575863,174.37503989801345,-4.203728244837643,694.0513126774691,-22.368595733289244,372100259.1705322,21.05290998241037,-5.5461221562877085,-9.878973920008363,4.3328517637206545,66.85372325903728,-1.5627339558268334,1.2026672085015613,-2.7654011643283947,-5.0738513934212035,9.151506443717572,-14.225357837138775,-73.8980774970268,-88.42655733518086,9.33666501586029,55.661887696858486,,85.43643119494419,82.58780936272466,-0.35902908904852443,11.85,58.17525562681785,0.13332827900181943,0.9087879582704871,1.0421162372723065,-14.563568805055814
55,2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,11nov2014,721440.8439355728,-65897064.32692712,4.0,64.0,-60.0,365.85699462890625,371.30999755859375,363.7349853515625,27.739755259844117,20.240197532241694,26.082618188629937,12.842647007533483,373.3768978069589,319.9041080524161,346.6405029296875,-0.057306071782266904,2274166.54421328,164.14525207530917,0.019627852040246488,63.79829359749699,-31.85075395995596,232926762.86010742,20.966782185657475,-3.6720828228163214,-8.637595700569955,4.965512877753634,68.01623583466773,-1.031928727448489,1.3867779495039245,-2.4187066769524135,-6.0285669236721064,6.557432730773336,-12.585999654445443,-61.940764944834356,-86.97091847209116,6.484127111784989,55.99407188693575,,86.8591956515128,90.48458917229284,-0.32054540216617194,11.41,56.65035649777365,0.12448473162592777,0.9359444564200835,1.0604291880460113,-13.140804348487187
56,2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,12nov2014,36650763.54579911,-29246300.78112801,100.0,60.0,40.0,367.9849853515625,429.7179870605469,367.9849853515625,44.427452051101284,15.155849321346803,27.728659158921385,15.666429792131696,393.33272730138475,306.4626798031074,349.89770355224607,0.11051326908624953,9735503.03023167,259.299453460466,11.577646988149938,4224.328763613724,355.9229019899115,3019081244.6289062,20.903756333980695,2.294575504250986,-6.451161459605768,8.745736963856753,78.36637875826567,0.6358587791648518,2.443652364893812,-1.8077935857289604,5.0191366311911105,14.084109028509243,-9.064972397318133,-36.9414997959652,-81.56615509904428,25.195003149438538,72.30048414841707,,94.35615484935069,88.8839272319359,-0.24729756624892624,11.04,68.81460679288564,0.47657397252764233,0.6700589925763245,1.1466329651039668,-5.643845150649309
57,2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,13nov2014,-17636110.023036763,-46882410.804164775,100.0,56.0,44.0,427.27301025390625,457.0929870605469,401.12298583984375,45.30704598287226,12.181958457827559,29.863745386901282,18.532786778041295,406.74810000999423,299.28630550758385,353.01720275878904,0.05839025820486083,11800637.96423813,217.7127964397148,20.581868966263563,2872.9431768576724,574.6142343350978,5018812015.075684,21.155615990050375,6.7177213671781715,-3.8173848942489794,10.535106261427151,81.18258568901233,1.8389730047401809,2.9174132723753132,-1.0784402676351323,16.006207361022376,20.056943806672408,-4.050736445650031,-10.116934836706921,-72.50486942664944,29.15925896814386,70.86964772126196,,73.3576563985017,84.85766896645507,-0.15461063207635212,10.29,59.612761663001216,0.663808068569657,0.5889101010085565,1.2527181695782135,-26.642343601498293
58,2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,14nov2014,-7216377.020483775,-54098787.82464855,96.0,52.0,44.0,418.4169921875,419.25201416015625,384.78900146484375,39.893008265302576,16.156224156076167,30.755612328218085,20.321570260184153,412.77839657768027,298.31070864692913,355.5445526123047,0.06046415553645021,11794027.236770034,111.74182552299088,26.07518730807652,-3154.921796381449,351.7394869919567,1553817674.0478516,21.645525399343015,8.278457679389703,-1.398216379521243,9.676674058910946,76.09769216839078,2.2513772649782426,2.6638540260907,-0.41247676111245735,15.02142032696128,15.257725418089048,-0.2363050911277691,10.50670455639985,-60.51389537607142,22.070500426591718,60.434541065487515,,56.564588807513836,74.75946668512208,-0.06492158523958338,9.93,58.16629472766595,0.4177616000581814,0.7428103715277379,1.1605719715859193,-43.435411192486164
59,2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,15nov2014,-11057546.81952558,-65156334.64417413,92.0,48.0,44.0,399.6499938964844,405.52801513671875,371.00799560546875,35.50515331125187,18.77021120477948,30.761168835770036,21.396286010742188,414.5812431162554,298.6507606679243,356.61600189208986,0.02253217328376747,9765167.195613317,57.536719797156664,28.67951142682824,-3018.5131322899833,234.56462448630873,594687934.3414307,22.176638549116422,7.677058031241586,0.4168385026313228,7.260219528610263,75.75050428083534,2.0842848020491624,1.9974092505292957,0.08687555151986659,10.077068025966675,8.250698493675555,1.8263695322911198,24.572970632054904,-46.780509040390406,14.830840760926126,52.54880846555812,,40.67429977078325,56.86551499226626,0.007145335453909682,9.71,52.906600778368166,0.3837516016613979,0.776453252066687,1.160204853728085,-59.32570022921675
60,2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,16nov2014,7617292.356390275,-57539042.28778385,88.0,44.0,44.0,374.7300109863281,390.79901123046875,374.60198974609375,33.63574024101934,17.781924297534392,30.766328449925417,21.951503208705358,417.94408977727335,298.77721149225795,358.36065063476565,0.04945063992522456,9369554.485067822,49.070112916248675,31.230832735409855,-757.4334447762128,222.1027949685537,739730592.4804688,22.732536048257437,8.055629730364387,1.9445967481779358,6.111032982186451,78.3704683346241,2.178499492952365,1.6732991531459989,0.5052003398063662,4.670277331886827,2.2751262396765655,2.3951510922102615,40.8185615632171,-31.354330263912573,17.36501439301054,55.90653772749007,,47.57377655516771,48.2708883778216,0.07054328514058002,8.91,52.438473114279795,0.3765606293995728,0.7926826579874117,1.1692432873869845,-52.42622344483229
